PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
446,Education,No child to repeat Grade 6 – automatic promotion to JSS enforced nationwide!,Hakuna mtoto wa kurudia Daraja la 6 – kupandishwa cheo kiotomatiki kwa JSS kunatekelezwa kote nchini!,Onge nyathi ma biro nwoyo somo mar 6 ma biro miyo okete e JSS e piny mangima!,Ilmaha aan ku celcelin fasalka 6-aad ee kor u qaadista tooska ah ee JSS ee dalka oo dhan lagu qasbay!,PSA,original_baseline_dataset
449,Education,No fees for public primary – report any demand to 0800721490 immediately!,Hakuna ada kwa ajili ya shule za msingi za umma toa taarifa kuhusu ombi lolote kwa 0800721490 mara moja!,"Onge chudo moro amora ne sirkal mar Primary. Ka ng'ato dwaro kony, goch ne 0800721490 mapiyo!",Lacag la'aan doorashooyinka doorashooyinka dadweynaha si dhakhso leh ugu soo sheeg codsi kasta 0800721490!,PSA,original_baseline_dataset
450,Education,No learner to be locked out for lack of uniform – principals warned!,"Hakuna mwanafunzi atakayefungiwa nje kwa kukosa sare za shule, ""wakuu wa shule walionya!""",Onge japuonjre mabiro bedo oko nikech onge japuonj maduong' morwakore gi yunifom!,"Ma jiro arday lagu xiro dhar la'aantiis, macallimiinta ayaa ka digay!",PSA,original_baseline_dataset
451,Education,No learner to miss school due to fees – call 0800721490 if blocked at the gate.,Mwanafunzi asikose shule kutokana na ada piga 0800721490 ikiwa amezuiwa langoni.,Onge japuonjre ma biro deko e skul nikech chudo mag somo luong 0800721490 kapo ni ogeng'gi e rangach.,Ma jiro arday ka maqnaan doona dugsiga lacag la'aan ah. Wac 0800721490 haddii lagu xannibo iridda.,PSA,original_baseline_dataset
452,Education,No learner to walk more than 5km to school – free buses deployed in rural areas!,"Hakuna mwanafunzi anayeruhusiwa kutembea zaidi ya kilomita 5 kwenda shuleni, mabasi ya bure yanapelekwa vijijini!",Onge japuonjre mabiro wuotho mokalo kilomita abich mondo odhi e skul gi bas ma onge chudo moketi e gwenge maboyo!,Ardaygu ma socdo wax ka badan 5km ilaa dugsiga basaska lacag la'aanta ah ee loo adeegsado meelaha miyiga ah!,PSA,original_baseline_dataset
462,Education,Over 1.5 million learners placed in junior secondary – check SMS *222# now.,Zaidi ya wanafunzi milioni 1.5 waliojiunga na shule ya upili ya junior angalia SMS *222# sasa.,Jopuonjre mokalo milion 1.5 moket e sekondar mar sekondar nono SMS *222# sani.,In ka badan 1.5 milyan oo arday ah oo ku jira dugsiga hoose ee dugsiga sare ayaa hadda hubinaya SMS *222#.,PSA,original_baseline_dataset
463,Education,Over 2 million learners to get free textbooks Jan 6 – no buying allowed!,Zaidi ya wanafunzi milioni 2 watapata vitabu vya kiada bila malipo Januari 6 – hakuna ununuzi unaoruhusiwa!,Jopuonjre mokalo milion 2 biro yudo buge maonge chudo Jan 6 onge ng'iewo ma oyienegi!,In ka badan 2 milyan oo arday ayaa heli doona buugaag bilaash ah 6-ka Janaayo.,PSA,original_baseline_dataset
464,Education,"Parents in arid areas: Apply now for 15,000 secondary school scholarships – deadline Nov 30.","Wazazi katika maeneo kame: Tuma maombi sasa kwa ufadhili wa masomo 15,000 wa shule za upili tarehe ya mwisho Novemba 30.","Jonyuol modak e gwenge motwo: Kwauru sani mondo uyud buse 15,000 mag somo sekondari tarik mogik Novemba 30.",Waalidiinta ku nool meelaha abaaruhu ku nool yihiin: hadda codso 15 kun oo deeq waxbarasho oo dugsiga sare ah 30ka Nofeembar.,PSA,original_baseline_dataset
465,Education,"Parents in slums: 50,000 full scholarships available – apply before Nov 30!","Wazazi katika makazi duni: Ufadhili kamili 50,000 unapatikana – tuma maombi kabla ya Novemba 30!","Jonyuol modak e gwenge mag joma odhier: 50,000 mar burses mag somo ma nigi thuolo moromo orom kapok Nov 30!","Waalidiinta ku nool xaafadaha foosha xun: 50,000 oo deeq waxbarasho oo dhamaystiran oo la heli karo ayaa la dalban karaa 30-ka Nofeembar!",PSA,original_baseline_dataset
472,Education,Parents: Ask your child if they're registered to vote – guide available on education.go.ke,Wazazi: Muulize mtoto wako kama amejiandikisha kupiga kura. Mwongozo unapatikana kwenye education.go.ke,Jonyuol: Penjuru nyithindu ka be gin kod ratiro mar goyo ombulu.,Waalidiinta: Weydii ilmahaaga haddii uu diiwaan gashan yahay codbixinta. Tilmaamaha lagu heli karo education.go.ke,PSA,original_baseline_dataset
473,Education,Parents: Check if your child is registered to vote – guide on education.go.ke!,Wazazi: Angalia kama mtoto wako amesajiliwa kupiga kura. Mwongozo wa elimu.go.ke!,Janyuol: Ne ka nyathini ondik nyinge mondo oyier ng'at ma biro chike e websait mar education.go.ke,Waalidiinta: Hubi in ilmahaagu diiwaan gashan yahay codbixinta.,PSA,original_baseline_dataset
474,Education,Parents: Pay zero fees for public secondary – report any school demanding money to 0800721490 now.,Wazazi: Lipa ada sifuri kwa shule za sekondari za umma – ripoti shule yoyote inayodai pesa kwa 0800721490 sasa.,Jonyuol: Chuluru osara mar skul mar sekondar mar sirkal. Nyis skul moro amora madwaro pesa e 0800721490 sani.,Waalidiinta: Lacag la'aan bixinta dugsiyada dugsiga sare ee dadweynaha u sheeg dugsi kasta oo lacag dalbanaya 0800721490 hadda.,PSA,original_baseline_dataset
475,Education,Parents: Teach your child their voter rights tonight – free guide at education.go.ke,Wazazi: Mfundisheni mtoto wenu haki zake za kupiga kura usiku wa leo mwongozo wa bure katika education.go.ke,Jonyuol: Puonjuru nyithindu ratiro mag goyo ombulu kawuono nono e websait mar education.go.ke,Waalidiinta: baro ilmahaaga xuquuqda codbixinta caawa,PSA,original_baseline_dataset
542,Education,Refugee learners join public schools free from January – bring UNHCR card only.,Wanafunzi wakimbizi hujiunga na shule za umma bila malipo kuanzia Januari. Lete kadi ya UNHCR pekee.,Jopuonjre ma oringo thuchegi donjo e skunde mag sirkal maonge chudo chakre dwe mar Januar mana ka giting'o kad mar UNHCR.,Ardayda qaxootiga ah ee iskuulada dadweynaha ku biira bilaash laga bilaabo Janaayo waxay keenaan kaliya kaarka UNHCR.,PSA,original_baseline_dataset
544,Education,Register as a voter today at your nearest public university – ID processing is free.,Jiandikishe kama mpiga kura leo katika chuo kikuu cha umma kilicho karibu nawe. Usindikaji wa vitambulisho ni bure.,Ndikri kaka jang'ad bura kawuono e yunivasiti mar sirkal ma ni machiegni kodi.,Isdiiwaangelinta codbixiyaha maanta jaamacaddaada ugu dhow ee dadweynaha waa lacag la'aan.,PSA,original_baseline_dataset
548,Education,Report any school charging fees above Ksh 0 to 0800721490 – we are watching!,Ripoti ada zozote za shule zinazotoza zaidi ya Ksh 0 hadi 0800721490 – tunaangalia!,Nyis skul moro amora ma kwano osuru maloyo Ksh 0 e 0800721490 waneno!,Ka warbixi kharashaadka dugsiga ka sarreeya Ksh 0 ilaa 0800721490 waxaan daawaneynaa!,PSA,original_baseline_dataset
550,Education,Report bullying instantly via 0800721524 – zero tolerance in all schools!,Ripoti uonevu mara moja kupitia 0800721524 – kutovumilia kabisa katika shule zote!,Lando wach luoro mapiyo kokalo 0800721524 zero tolerance e skunde duto!,Si dhakhso ah ugu soo sheeg dhibaatada iskuulka 0800721524,PSA,original_baseline_dataset
563,Education,Safe reopening: All schools must follow 10-point COVID protocol – CS orders!,Kufunguliwa tena kwa usalama: Shule zote lazima zifuate itifaki ya COVID ya pointi 10 - maagizo ya CS!,Yawruok kendo: Skunde duto nyaka luw chike 10 mag chike mag COVID CS!,Dib-u-furitaanka nabadgelyo leh: Dugsiyada oo dhan waa inay raacaan 10 qodob oo ka mid ah qawaaniinta COVID-ka ee amarrada CS!,PSA,original_baseline_dataset
578,Education,Schools reopen January 6 – no learner to be sent away for fees. Report violators to 0800721490 NOW!,Shule zitafunguliwa tena Januari 6 – hakuna mwanafunzi atakayefukuzwa kwa ajili ya karo. Waripoti wanaokiuka sheria kwa 0800721490 SASA!,Skunde chako kendo Januar 6 onge japuonjre ma ibiro riemb nikech chudo. Riw jogo moketho chik e 0800721490 KINDEGI!,"Dugsiyada dib ayaa loo furayaa 6-da Janaayo, wax arday ah looma dirayo lacag.",PSA,original_baseline_dataset
581,Education,Schools to hold mock elections every term – new CBC requirement.,Shule kufanya uchaguzi wa majaribio kila muhula kulingana na sharti jipya la CBC.,Skunde biro bedo gi yiero moro amora ma ok adier e kinde mar somo kaluwore gi chike manyien mag CBC.,Dugsiyada inay qabtaan doorashooyin been abuur ah xilli kasta shuruudaha cusub ee CBC.,PSA,original_baseline_dataset
593,Education,Security audit in all national schools starts Monday – cooperate with officers!,Ukaguzi wa usalama katika shule zote za kitaifa unaanza Jumatatu shirikianeni na maafisa!,Nonro mar weche mag arita e skunde duto mag piny owacho chakore Tich Ariyo konyuru jotelo!,"Kormeerka amniga dugsiyada qaranka oo dhan wuxuu bilaabmayaa Isniinta, si ay ula shaqeeyaan saraakiisha!",PSA,original_baseline_dataset
611,Education,Special needs classrooms increased to 500 – apply for transfer before Dec 20!,Madarasa ya mahitaji maalum yameongezwa hadi 500 – yanaomba uhamisho kabla ya Desemba 20!,Klase ma nigi dwaro makende omedore nyaka 500 kwa mondo odar kapok Desemba 20 ochopo!,Fasalka baahiyaha gaarka loo leeyahay ayaa la kordhiyay ilaa 500 oo arday oo codsanaya wareejinta ka hor 20-ka Diseembar!,PSA,original_baseline_dataset
612,Education,Special needs learners get free assistive devices – collect from county office!,Wanafunzi wenye mahitaji maalum wanapata vifaa vya usaidizi bila malipo ambavyo – hukusanywa kutoka ofisi ya kaunti!,Jopuonjre ma nigi dwaro makende yudo gige kony maonge chudo koa e ofis mar kaunti!,Ardayda u baahan baahiyaha gaarka ah waxay ka helayaan qalab caawimaad oo lacag la'aan ah oo ay ka soo qaataan xafiiska degmada!,PSA,original_baseline_dataset
626,Education,Stay safe! Know your schoolâ€TMs flood safety zones.,Kaa salama! Jua maeneo ya usalama wa mafuriko ya shule yako.,Beduru motang'! Ng'e ni ATM mag sikul ma intie ok nyal geng'o pi.,"Iska ilaali, ogow goobaha dugsigaaga lagu badbaadiyo fatahaadaha.",PSA,original_baseline_dataset
685,Education,Teachers: Train 50 students each on voter rights before November ends – directive!,"Walimu: Wafunze wanafunzi 50 kila mmoja kuhusu haki za wapiga kura kabla ya Novemba kuisha kwa agizo la ""agizo""!",Teachers: Train 50 students each on voter rights before November ends directive!,Macallimiinta: 50 arday oo mid kasta ku tababar xuquuqda codbixinta ka hor inta aan la dhammeynin bisha November.,PSA,original_baseline_dataset
721,Education,Tune in EduTV 8–10 AM for CBC lessons.,Tumia EduTV 8–10 AM kwa masomo ya CBC.,Beduru e program mar EduTV 810 AM mondo uwinj puonj mag CBC.,Hagaajinta EduTV saacadaha 8 iyo 10 subaxnimo ee casharrada CBC.,PSA,original_baseline_dataset
723,Education,Tune in to EduTV daily 8–10 AM for CBC lessons.,Tumia EduTV kila siku saa 8:00 AM kwa masomo ya CBC.,Luwreuru gi program mar EduTV pile ka pile e sa 10 okinyi mondo uwinj puonj mag CBC.,Ku dheji EduTV maalin kasta saacadaha 8 iyo 10 subaxnimo si aad u hesho casharrada CBC.,PSA,original_baseline_dataset
724,Education,Tune in to Kenya Education Cloud for Grade 4–8 CBC lessons.,Tumia EduTV Cloud ya Elimu ya Kenya kwa masomo ya CBC ya Darasa la 4–8.,Luw Kenya Education Cloud mondo iyud somo mag CBC mar klas mar 48.,Ku dheji Kenya Education Cloud si aad u hesho casharrada CBC ee fasalka 4-aad.,PSA,original_baseline_dataset
745,Education,Vaccinate your child before Jan 6 reopening – polio & measles jab mandatory!,Chanja mtoto wako kabla ya kufungua tena Januari 6 – chanjo ya polio na surua lazima!,Mi nyathii chanjo ka pok Januar 6 ochakore kendo chanjo mar polio kod midusi en gima ochuno!,Ilmahaaga tallaal ka hor 6-da Janaayo dib u furitaanka tallaalka polio iyo cirrid waajib ah!,PSA,original_baseline_dataset
746,Education,"Vaccination cards mandatory at school gate Jan 6 – no jab, no entry!","Kadi za chanjo lazima kwenye lango la shule Januari 6 – hakuna chanjo, hakuna kuingia!","Kad mag chanjo dwarore e dho ranga skul Jan 6 onge jab, onge donjo!",Kaararka tallaalka waa in lagu sameeyaa albaabka dugsiga 6-ka Janaayo.,PSA,original_baseline_dataset
754,Education,Youâ€TMre not alone! Visit school counselors for support.,Hauko peke yako! Tembelea washauri wa shule kwa usaidizi.,Ok in kendi! Dhi ir jopuonj mondo okonyi.,"Kaligiin ma tihid, la tasho la-taliyayaasha dugsiga si aad u hesho taageero.",PSA,original_baseline_dataset
933,Health,"For low birth weight babies, Kangaroo Mother Care — skin-to-skin contact — is recommended to regulate body temperature, improve breastfeeding, and boost survival.","Kwa watoto waliozaliwa na uzito mdogo, Huduma ya Mama ya Kangaroo - mguso wa ngozi kwa ngozi - unapendekezwa ili kudhibiti joto la mwili, kuboresha unyonyeshaji, na kuongeza maisha.","Kuom nyithindo ma nyuol ka nigi del mapek, ich-ng'ol mar Kangaroo Mother Care ijiwo mondo orit liet mar dendgi, miyo gidhedhre maber, kendo miyo gitony.","Carruurta culeyskoodu hooseeyo marka ay dhasho waxaa lagula talinayaa in la sameeyo daryeelka hooyooyinka kangaroo - oo ah xidhiidhka maqaarka ilaa maqaarka - si loo xakameeyo heerkulka jirka, loo hagaajiyo naas nuujinta, loona kordhiyo badbaadada.",PSA,original_baseline_dataset
995,Health,Did you know suicide is the 3rd leading cause of death among 15–-29 year olds? It's time to raise awareness and support mental health.,"Je, unajua kujiua ni chanzo cha tatu cha vifo miongoni mwa vijana wa miaka 15-29? Ni wakati wa kuongeza uelewa na kusaidia afya ya akili.",Be ing'eyo ni inegruok e gima duong' mar adek makelo tho ne joma hikgi nie kind 15 gi 29? Magi e kinde mag medo ng'eyo e wi tuoche mag paro kendo konyogi.,Ma ogtahay in isdilku yahay sababta saddexaad ee ugu weyn ee dhimashada dadka da'doodu u dhaxayso 15-29 sano? Waa waqtigii loo kordhin lahaa wacyiga iyo taageerada caafimaadka dhimirka.,PSA,original_baseline_dataset
1070,Health,"County launches mass supplementation reaching over 12,000 children aged 6–59 months with Vitamin A and deworming to enhance immunity and nutrition.","Kaunti yazindua virutubisho vingi vinavyowafikia zaidi ya watoto 12,000 wenye umri wa miezi 6-59 kwa kutumia Vitamini A na dawa za minyoo ili kuongeza kinga na lishe.","Kaunti ochako chiwo chiemo ne nyithindo mokalo 12,000 ma hikgi nie kind dweche 6 gi 59 gi Vitamin A kod deworming mondo omed geng'o tuoche kendo omedgi chiemo.","Degmadu waxay bilaabeysaa qaadashada tiro badan oo ka badan 12,000 oo caruur ah oo da'doodu u dhaxayso 6-59 bilood oo leh Vitamin?A iyo daaweynta si loo xoojiyo difaaca iyo nafaqada.",PSA,original_baseline_dataset
1073,Health,Pregnant women need calcium for strong bones and teeth —for both themselves and the baby.,Wanawake wajawazito wanahitaji kalsiamu kwa mifupa na meno yenye nguvu - kwa wao wenyewe na mtoto.,Mon ma yach dwarore ni oyud calcium mondo omi chokegi koda lekegi obed motegno.,Dumarka uurka leh waxay u baahan yihiin kalsiyum si ay u helaan lafaha iyo ilkaha xoogga leh - naftooda iyo ilmahaba.,PSA,original_baseline_dataset
1092,Health,"Bleeding, severe headaches, blurred vision, or swelling are danger signs —seek care immediately.","Kutokwa na damu, maumivu makali ya kichwa, kuona vibaya, au uvimbe ni dalili za hatari - tafuta huduma mara moja.","Rembruok, wich malit, neno ma ok nen maber, kata chwoyo gin ranyisi mag masira.","Dhiig, madax xanuun daran, aragti murugsan, ama bararka ayaa ah calaamado khatar ah - si deg deg ah u raadi daryeel.",PSA,original_baseline_dataset
1108,Health,Announcing meeting to create strategy for post‐2025 nutrition programs.,Kutangaza mkutano wa kuunda mkakati wa programu za lishe baada ya 2025.,Chokruok mar lando chenro mag chenro mag chiemo bang' higa mar 2025.,Ku dhawaaqida kulanka si loo abuuro istaraatijiyad loogu talagalay barnaamijyada nafaqada ee ka dambeeya 2025.,PSA,original_baseline_dataset
1123,Health,"Announcing the lauch of Country plan that prioritizes maternal-child nutrition, agriculture‐education integration and multisector tracking.","Kutangaza uzinduzi wa mpango wa Nchi unaoweka kipaumbele lishe ya mama na mtoto, ujumuishaji wa elimu ya kilimo na ufuatiliaji wa sekta nyingi.","Lando chenro manyien mar piny ma keto wach chiemo mar mine kod nyithindo, pur kod somo e rang'iny ma malo, kod luwo yore mopogore opogore.","Ku dhawaaqida qorshaha waddanka ee mudnaanta siinaya nafaqada hooyada iyo ilmaha, isdhexgalka waxbarashada beeraha iyo la socodka qaybaha badan.",PSA,original_baseline_dataset
1124,Health,"Announing a nutrition education & weekly iron–folic acid supplementation delivered to adolescents across Busia, Kitui & Nakuru.","Kutangaza elimu ya lishe na nyongeza ya kila wiki ya asidi ya chuma-foliki inayotolewa kwa vijana kote Busia, Kitui na Nakuru.","Lando wach tiegruok e weche mag chiemo kod medo yedhe mag iron ?? folic acid juma ka juma ne rowere e gwenge mag Busia, Kitui kod Nakuru.","Ku dhawaaqida waxbarashada nafaqada & qaadashada toddobaadlaha ah ee iron-folic acid ee dhalinyarada ku nool Busia, Kitui & Nakuru.",PSA,original_baseline_dataset
1140,Health,Announcement that pre‐service nursing curriculum now includes nutrition and wellness modules for community care.,Tangazo kwamba mtaala wa uuguzi wa kabla ya huduma sasa unajumuisha moduli za lishe na ustawi kwa ajili ya utunzaji wa jamii.,Ng'eyo ni program mar tiegruok e weche thieth sani oriwo weche mag chiemo kod ngima maber mar joma odak e alwora.,Ku dhawaaqida in barnaamijka kalkaalisada caafimaadka ee adeegga ka hor uu hadda ka kooban yahay qaybaha nafaqada iyo caafimaadka ee daryeelka bulshada.,PSA,original_baseline_dataset
1160,Health,"Official announcement of adolescent iron–folic acid supplementation program reaching over 160,000 youth.","Tangazo rasmi la mpango wa kuongeza asidi ya chuma-foliki kwa vijana linawafikia zaidi ya vijana 160,000.","Wach motim ayanga mar program mar medo iron ?? folic acid ne rowere ma kwan-gi okalo 160,000.","Ku dhawaaqida rasmiga ah ee barnaamijka kaabista da'da dhalinyarada ah ee loo yaqaan 'iron-folic acid supplementation programme' oo gaadhay in ka badan 160,000 oo dhalinyaro ah.",PSA,original_baseline_dataset
1166,Health,"Ministry releasing comprehensive strategy following success of KNAP 2018–2022, targeting multisectoral interventions to further reduce malnutrition rates.","Wizara ikitoa mkakati kamili kufuatia mafanikio ya KNAP 2018–2022, ikilenga uingiliaji kati wa sekta mbalimbali ili kupunguza zaidi viwango vya utapiamlo.","Migawo mar weche mag chiemo ne ogolo chenro moro maduong' bang' KNAP 2018 ?? 2022, ma ne oriwo yore mopogore opogore mag konyo ji mondo kik gichak chamo chiemo moromo.","Wasaaraddu waxay soo saartay istiraatiijiyad dhamaystiran ka dib guusha KNAP 2018-2022, oo bartilmaameedsanaysa faragelinta qaybaha badan si loo yareeyo heerarka nafaqada xun.",PSA,original_baseline_dataset
1186,Health,"Announcement of Kenya's first AI‐powered mental health & wellness platform offering tailored self-care, assessments, and access to professional counselling.","Tangazo la jukwaa la kwanza la afya ya akili na ustawi linaloendeshwa na akili bandia nchini Kenya linalotoa huduma ya kujitunza, tathmini, na ufikiaji wa ushauri nasaha wa kitaalamu.","Lando mar Kenya's mokwongo mar AI-powered mental health & wellness platform ma chiwo ritruok ma ng'ato owuon, nonro, kod yudo kony mag joma olony.","Ku dhawaaqida barnaamijka ugu horreeya ee caafimaadka dhimirka & wanaagga ee AI ee Kenya oo bixiya daryeel shaqsiyeed, qiimeyn, iyo helitaanka la talinta xirfadeed.",PSA,original_baseline_dataset
1268,Agriculture,ACAT 2025 calls for greater investment and partnerships in Agri-Tech solutions to ignite Africa's agriculture · Malawi farmers share their ...,ACAT 2025 yatoa wito wa uwekezaji mkubwa na ushirikiano katika suluhisho za Kilimo-Teknolojia ili kuchochea kilimo barani Afrika · Wakulima wa Malawi wanashiriki ...,ACAT 2025 kwayo mondo ji otim dongruok e yore mag loso gik moko e yore mag Agri-Tech mondo omi ji oher yore mag pur e Afrika. Jo-Malawi ma jopur donjo e ...,ACAT 2025 waxay ku baaqeysaa maalgashi ballaaran iyo wada-shaqeyn ku saabsan xalalka Agri-Tech si loo kiciyo beeraha Afrika. Beeraleyda Malawi waxay wadaagaan ...,PSA,original_baseline_dataset
1294,Agriculture,Agriculture has periodically been shaken up by various technological revolutions. The latest? The advent of digital technologies. test Story · Keeping ...,Kilimo kimekuwa kikitetemeka mara kwa mara kutokana na mapinduzi mbalimbali ya kiteknolojia. Kipi cha hivi karibuni? Ujio wa teknolojia za kidijitali. Hadithi ya majaribio · Kuweka ...,Lokruoge ma timorega e yore mag teknoloji osemiyo tij pur obedo gi teko. Ma nya sani? Biro bar teknoloji ma sani ... sigana mag nonro... A.. Keno,Beeraha waxaa si joogto ah u gariiray kacaanno farsamo oo kala duwan. ugu dambeeyay? imaatinka tiknoolajiyada dhijitaalka ah.,PSA,original_baseline_dataset
1304,Agriculture,"Application Technology), (Welter et al. 2005). Regulatory ... Maize–legume intercropping and push–pull for man- agement of Fall ...","Teknolojia ya Matumizi), (Welter et al. 2005). Udhibiti ... Mahindi - kilimo mseto cha kunde na kusukuma - kuvuta kwa ajili ya usimamizi wa msimu wa vuli ...",Teknoloji mar Tiyo gi Weche (Welter et al. 2005). gayo.... Pidho cham mag ng'or kod oduma kanyakla koluwore gi chik manyien mag uso,"Farsamada la dabaqay), (Welter et al. 2005). Regalage ...ziâpelegreen intergingle interlave and imggerâ 178 ee mudada dhicistii ninku .........",PSA,original_baseline_dataset
1399,Agriculture,Guidelines on improved post‐harvest storage to reduce maize losses.,Miongozo kuhusu uhifadhi bora wa mahindi baada ya mavuno ili kupunguza upotevu wa mahindi.,Luu chik mowinjore mag kano cham maber bang' keyo mondo cham mar oduma kik lal.,Tilmaamaha lagu hagaajinayo kaydinta ka dib goosashada si loo yareeyo khasaaraha hadhuudhka.,PSA,original_baseline_dataset
1413,Agriculture,"Inclusive financial services and family remittances for poor rural people · Building forward with digital agriculture in Near East, North Africa and Europe ...","Huduma jumuishi za kifedha na pesa zinazotumwa na familia kwa watu maskini wa vijijini · Kuendeleza kilimo cha kidijitali katika Mashariki ya Karibu, Afrika Kaskazini na Ulaya ...","Kony ma ioro mar manyonge mag anyuola ioro nikech jii ma odhier e gweng. Tij gedo kod pur ma nyasani e pinje machiegni gi wuok chieng', Nyandwat mar Afrika, kod pinje ma agola.",Adeegyada maaliyadeed ee ka kooban iyo gudbinta qoyska ee dadka reer miyiga ah ee saboolka ah,PSA,original_baseline_dataset
1414,Agriculture,Increase access and availability of quality seeds through the accreditation of seed companies and agro-input suppliers. • Harmonise regional technology release ...,Kuongeza upatikanaji na upatikanaji wa mbegu bora kupitia uidhinishaji wa makampuni ya mbegu na wauzaji wa pembejeo za kilimo. • Kuunganisha utoaji wa teknolojia ya kikanda ...,Medore yudo kodhi mabeyo kokalo kuom riwruoge ma loso kodhi kod joma uso kodhi. Ket ka achiel gige ma itiyo godo e teknoloji ma nyasani...,Kordhinta helitaanka iyo helitaanka abuurka tayada leh iyada oo loo marayo shahaadada shirkadaha abuurka iyo alaab-qeybiyeyaasha soo-saarka beeraha.,PSA,original_baseline_dataset
1417,Agriculture,"Innovation, investments, and collaborations are essential for technology to play a pivotal role in agriculture. • Access to technology by smallholder farmers is ...","Ubunifu, uwekezaji, na ushirikiano ni muhimu kwa teknolojia kuchukua jukumu muhimu katika kilimo. Upatikanaji wa teknolojia kwa wakulima wadogo ni ...","Mondo teknoloji oti gi yore mag pur, dwarore ni ng'ato olog lowo, oti gi pesa, kendo oti kanyachiel. Nwang'o teknoloji ma nyasani kuom jo ma timo pur kod pith matin en....","Hal-abuurnimada, maalgashiga iyo iskaashiga ayaa muhiim u ah teknoolajiyada inay door muhiim ah ka ciyaarto beeraha.",PSA,original_baseline_dataset
1424,Agriculture,"KENYA (HEAD) OFFICE. ILRI Campus, Naivasha Road P.O. Box 30709-00100. Nairobi, Kenya · NIGERIA OFFICE. 4th Floor, Bank of Agriculture Building, 162 Independence ...","OFISI YA KENYA (MKUU). Kampasi ya ILRI, Barabara ya Naivasha S.L.P. 30709-00100. Nairobi, Kenya · OFISI YA NIGERIA. Ghorofa ya 4, Jengo la Benki ya Kilimo, 162 Uhuru ...","Kenya (HEAD) OFFICE.NERRI Campus, Naivasha Road P.O. Box 30709-00100. Nairobi, Kenya> NIGERIA OFFICE. 4 Floror, Bank of Agriculture Building, 162 Freedom...","KENYA (HEAD) OFFICE. ILRI Campus, Naivasha Road P.O. Box 30709-00100. Nairobi, Kenya · OFFICE NIGERIA. 4th Floor, Bank of Agriculture Building, 162 Independence ...",PSA,original_baseline_dataset
1436,Agriculture,Latest Opinions & Insights · There is a growing climate emergency facing smallholders across Asia Pacific – what is IFAD doing about it? · Digital agriculture: ...,Maoni na Maarifa ya Hivi Karibuni · Kuna dharura inayoongezeka ya hali ya hewa inayowakabili wakulima wadogo kote Asia Pasifiki – IFAD inafanya nini kuihusu? · Kilimo cha kidijitali: ...,Weche ma Ji Wacho kod Gik ma Ji Winjo e Wi Muma Otieko Nitie chandruok moro maduong' ma yudoga joma nigi farese matindo e piny Asia Pacific duto.,"Fikradaha & Aragtiyada ugu dambeeyay · Waxaa jira xaalad deg deg ah oo cimilo ah oo sii kordheysa oo ay la kulmaan beeraleyda yaryar ee Aasiya iyo Baasifigga â€"" waxa IFAD ay ku sameyneyso arrintan? · Beeraha dhijitaalka ah: ...",PSA,original_baseline_dataset
1439,Agriculture,Latest Posts · ACAT 2025 calls for greater investment and partnerships in Agri-Tech solutions to ignite Africa's agriculture · Malawi farmers ...,Machapisho ya Hivi Punde · ACAT 2025 yatoa wito wa uwekezaji mkubwa na ushirikiano katika suluhisho za Kilimo-Teknolojia ili kuchochea kilimo barani Afrika · Wakulima wa Malawi ...,Weche manyien\ ACAT 2025 dwaro ni ji oti gi yore ma nyasani mag pur kod pith e loso weche mag pur e ii pinje mag Afrika. Jopur kod pith ma Malawi...,Wararkii ugu dambeeyay ACAT 2025 waxay ku baaqeysaa maalgashi ballaaran iyo wada-shaqeyn ku saabsan xalalka Agri-Tech si loo kiciyo beeraha Afrika Beeraleyda Malawi ...,PSA,original_baseline_dataset
1466,Agriculture,Ministry urges farmers to adopt water‐harvesting irrigation techniques.,Wizara inawahimiza wakulima kutumia mbinu za umwagiliaji za kuvuna maji.,"E higa mar 1862, ofis mar weche pur ne ojiwo jopur mondo oti gi yore mag tiego puothegi.",Wasaaraddu waxay ku boorineysaa beeraleyda inay qaataan farsamooyinka waraabinta biyo-soo-saarka.,PSA,original_baseline_dataset
1470,Agriculture,MORNING SESSION. • Leveraging World Bank Projects to Scale-up the Use of Data and Digital Technologies in Agriculture.,KIKAO CHA ASUBUHI. • Kutumia Miradi ya Benki ya Dunia Kuongeza Matumizi ya Data na Teknolojia za Kidijitali katika Kilimo.,CHENRO MA GOKINYI: Ber mar World Bank mar Pimo Tiyo gi Data kod Teknoloji mag Digital e Tij Lemo.,Fadhiga subaxa. • Ka faa'iideysiga mashaariicda Bangiga Adduunka si loo kordhiyo isticmaalka xogta iyo tiknoolajiyada dhijitaalka ah ee beeraha.,PSA,original_baseline_dataset
1471,Agriculture,Nearly 45 per cent of the world's natural disasters occur in the region. test Blog · Digital agriculture: key to helping small-scale producers ...,Karibu asilimia 45 ya majanga ya asili duniani hutokea katika eneo hilo. Blogu ya majaribio · Kilimo cha kidijitali: ufunguo wa kuwasaidia wazalishaji wadogo ...,Chiegni atamalo 45 mag masiche ma timore e piny timore e alworano. Pur kod pith ma nyasani : Chakruok mar konyo jopur kod jopith matindo.....,Ku dhowaad 45 boqolkiiba masiibooyinka dabiiciga ah ee adduunka ayaa ka dhaca gobolka. test Blog A· Beeraha dhijitaalka ah: furaha caawinta soo saarayaasha yaryar ...,PSA,original_baseline_dataset
