PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
10131,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo kampen mag chiwo chanjo ne le mag tuo mar tielo kod dhok ma itimo gi ofise mag thieth mag le mag kaunti, chenro mar pur ma ng’ato nyalo ng’ado e piny Kenya (KCSAP) ma konyo pur ma nyalo geng’o oro, kod ng’iyo kendo chiwo ripot kuom tuoche mag pur ma ng’ato nyalo ng’ado e pinyno.",,General,grounded_generated
10132,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar lando wach e kind oganda oriwo kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod chenro mar pur mar cham ma ng’ato nyalo ng’iewo cham.",,General,grounded_generated
10133,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar lendo ne oganda oting’o kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi ofise mag thieth mag le mag kaunti, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod chenro mag insurans mar le ma rito udi ma nigi jokwath mondo kik oyud oro.",,General,grounded_generated
10134,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and the Coffee Cherry Advance Revolving Fund supporting coffee farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, kano cham kokalo kuom sistem mar yudo cham e dero mar dwoko piny lalruok bang' keyo, kod pesa ma konyo jopur mag kahawa.",,General,grounded_generated
10135,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, kano cham kokalo kuom sistem mar yudo cham mondo odwoko piny ketho bang’ keyo, kod apis mag kaunti ma chiwo paro ma nono mag timo pim mag lowo.",,General,grounded_generated
10136,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma ofise mag thieth mag le mag kaunti timo, kano cham kokalo kuom sistem mar yudo cham mondo ogeng’ ketho ma bang’ keno, kod ng’iyo kendo chiwo ripot kuom tuoche mag armyworm ma ng’ato nyalo yudo e ofis mag pur.",,General,grounded_generated
10137,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, kano cham kokalo kuom sistem mar yudo cham e duka mondo ogeng' lalruok bang' keyo, kod chenro mar nyieo cham mag piny mangima ne jopur mag cham.",,General,grounded_generated
10138,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, kano cham kokalo kuom sistem mar yudo cham mondo ogeng’ ketho ma bang’ keyo, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud ketho mag oro.",,General,grounded_generated
10139,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar lando wach e kind oganda oriwo kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, pesa ma konyo jopur mag kahawa, kod ofise mag kaunti ma chiwo paro ma nono mag temo lowo.",,General,grounded_generated
10140,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, pesa ma konyo jopur mag kahawa, kod luwo kendo chiwo ripot mar tuoche mag armyworm ma nyalo pong’o piny ne apisas mag pur.",,General,grounded_generated
10141,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e alwora oting'o kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, pesa ma konyo jopur mag kahawa, kod chenro mar nyiewo cham mag Bod mar pinyno mar nyiewo cham ne jopur mag cham.",,General,grounded_generated
10142,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo ne le mag tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, pesa ma konyo jopur mag kahawa, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud ketho mag oro.",,General,grounded_generated
10143,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, county agricultural extension offices offering free soil testing advice, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lendo ne oganda oting’o kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, apis mag lando weche mag pur mag kaunti ma chiwo paro ma nono mar timo pim mag lowo, kod ng’iyo kendo chiwo ripot mar tuoche mag armyworm ma ng’ato nyalo ng’ado ne apisas mag pur.",,General,grounded_generated
10144,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, county agricultural extension offices offering free soil testing advice, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo ne le mag tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, apis mag lando pur mag kaunti ma chiwo paro ma nono mar timo pim mag lowo, kod chenro mar nyiewo cham mag Bod mar Pinyruoth mar nyiewo cham ne jopur mag cham.",,General,grounded_generated
10145,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, county agricultural extension offices offering free soil testing advice, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo ne le ma geng’o tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, apis mag lando pur mag kaunti ma chiwo paro ma nono mag timo pim mag lowo, kod chenro mag insurans mag le ma rito udi ma nigi le mondo kik giyud ketho mag oro.",,General,grounded_generated
10146,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, surveillance and reporting of fall armyworm outbreaks to agricultural officers, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e alwora oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma itimo gi apis mag thieth mag le mag kaunti, ng’iyo kendo chiwo ripot mar tuoche mag armyworm ma nyalo bedoe e piny ne apisas mag pur, kod chenro mar nyiewo cham mag Bod mar Pinyruoth mar Nyieo Cham mag cham ne jopur mag cham.",,General,grounded_generated
10147,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, surveillance and reporting of fall armyworm outbreaks to agricultural officers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar lando wach e kind oganda oriwo kampen mag chiwo chanjo mar tuo mar tielo kod dhok ma ofise mag thieth mag le mag kaunti timo, ng’iyo kendo chiwo ripot mar tuoche mag armyworm ma ng’ato nyalo ng’ado ne apisas mag pur, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud oro.",,General,grounded_generated
10148,Agriculture,"The community outreach agenda includes livestock vaccination campaigns against Foot-and-Mouth Disease run by county veterinary offices, the National Cereals and Produce Board's grain purchase programme for maize farmers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha kampeni za chanjo za mifugo dhidi ya ugonjwa wa miguu na midomo zinazoendeshwa na ofisi za mifugo za kaunti, mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e alwora oting'o kampen mag chiwo chanjo ne le ma geng'o tuo mar tielo gi dhok ma itimo gi apis mag thieth mag le mag kaunti, chenro mar nyiewo cham mag Bod mar piny mangima mar cham ne jopur mag cham, kod chenro mag insurans mar le ma rito udi ma jokwath mondo kik giyud ketho mag oro.",,General,grounded_generated
10149,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and grain storage through the Warehouse Receipt System to reduce post-harvest losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno.","Ajenda mar lando wach mar oganda oriwo chenro mar dongruok mar piny mangima (NARIGP) ma konyo grup mag jopur, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod kano cham kokalo kuom chenro mar yudo cham e kar keno mondo ogeng’ ketho ma nyalo kethore bang’ ng’ado cham.",,General,grounded_generated
10150,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and the Coffee Cherry Advance Revolving Fund supporting coffee farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod pesa ma konyo jopur mag kahawa.",,General,grounded_generated
10151,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar piny mangima (NARIGP) ma konyo grube mag jopur, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod apis mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo.",,General,grounded_generated
10152,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar piny mangima (NARIGP) ma konyo grube mag jopur, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod ng’iyo kendo chiwo ripot kuom tuoche mag ng’anjo ma ng’ato nyalo ng’ado ne jopur.",,General,grounded_generated
10153,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e piny oting'o chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, chenro mar pur ma luwo yamo (KCSAP) ma konyo pur ma nyalo geng'o oro, kod chenro mar nyieo cham mag piny mangima ne jopur mag cham.",,General,grounded_generated
10154,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Kenya Climate-Smart Agriculture Project (KCSAP) promoting drought-resilient farming, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, mradi wa KCSAP unaohamasisha kilimo kinachostahimili ukame, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e piny oriwo chenro mar dongruok mar piny mangima mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, chenro mar pur ma rito piny (KCSAP) ma konyo pur ma nyalo geng’o oro, kod chenro mag insurans mar le ma rito udi ma nigi le mondo kik giyud oro.",,General,grounded_generated
10155,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and the Coffee Cherry Advance Revolving Fund supporting coffee farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, kano cham kokalo kuom sistem mar yudo cham e dero mondo odwoko piny ketho bang’ keyo, kod pesa ma konyo jopur mag kahawa.",,General,grounded_generated
10156,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, kano cham kokalo kuom sistem mar yudo cham e dero mondo ogeng’ gik ma nyalo kethore bang’ keno, kod ofise mag dongo pur mag kaunti ma chiwo paro ma nono mag temo lowo.",,General,grounded_generated
10157,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar chopo e alwora oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grube mag jopur, kano cham kokalo kuom sistem mar yudo cham mondo odwoko piny lalruok bang’ keyo, kod luwo kendo chiwo ripot mar tuoche mag ng’wech ma ng’ato nyalo ng’ado ne apisas mag pur.",,General,grounded_generated
10158,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e piny oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, kano cham kokalo kuom sistem mar yudo cham e dero mar dwoko piny lalruok bang’ keyo, kod chenro mar nyieo cham mag piny mangima ne jopur mag cham.",,General,grounded_generated
10159,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, grain storage through the Warehouse Receipt System to reduce post-harvest losses, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, uhifadhi wa nafaka kupitia mfumo wa Warehouse Receipt kupunguza upotevu baada ya mavuno, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e kind oganda oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, kano cham kokalo kuom sistem mar yudo cham mondo odwoko piny ketho bang’ keyo, kod chenro mag insurans mar le ma rito udi mag jokwath kuom ketho mag oro.",,General,grounded_generated
10160,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and county agricultural extension offices offering free soil testing advice.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na ofisi za ugani za kilimo za kaunti zinazotoa ushauri wa bure wa upimaji wa udongo.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar piny mangima (NARIGP) ma konyo grup mag jopur, pesa ma konyo jopur mag kahawa, kod ofise mag lando pur mag kaunti ma chiwo paro ma nono mag temo lowo.",,General,grounded_generated
10161,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and surveillance and reporting of fall armyworm outbreaks to agricultural officers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na ufuatiliaji na uripoti wa milipuko ya funza jeshi kwa maafisa wa kilimo.","Ajenda mar lando wach e kind oganda oriwo chenro mar dongruok mar piny mangima (NARIGP) ma konyo grup mag jopur, pesa ma konyo jopur mag kahawa, kod ng’iyo kendo chiwo ripot kuom tuoche mag ng’anjo mag ng’anjo ne apisas mag pur.",,General,grounded_generated
10162,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and the National Cereals and Produce Board's grain purchase programme for maize farmers.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na mpango wa NCPB wa ununuzi wa nafaka kwa wakulima wa mahindi.","Ajenda mar chopo e piny oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, pesa ma konyo jopur mag kahawa, kod chenro mar nyieo cham mag piny mangima ne jopur mag cham.",,General,grounded_generated
10163,Agriculture,"The community outreach agenda includes the National Agricultural and Rural Inclusive Growth Project (NARIGP) supporting farmer groups, the Coffee Cherry Advance Revolving Fund supporting coffee farmers, and livestock insurance schemes protecting pastoralist households against drought losses.","Ajenda ya uhamasishaji wa jamii inajumuisha mradi wa NARIGP unaosaidia vikundi vya wakulima, Mfuko wa Coffee Cherry Advance unaosaidia wakulima wa kahawa, na mipango ya bima ya mifugo inayolinda kaya za wafugaji dhidi ya hasara za ukame.","Ajenda mar chopo e alwora oriwo chenro mar dongruok mar pur kod gwenge (NARIGP) ma konyo grup mag jopur, pesa ma konyo jopur mag kahawa, kod chenro mag insurans mar le ma rito udi mag jokwath mondo kik giyud ketho mag oro.",,General,grounded_generated
